Date,Close,High,Low,Open,Volume,log_return,realized_volatility
2010-07-01,78.01327514648438,78.56747285341673,76.77580904323942,78.30935464297241,382924800,-0.004466334429733672,0.23659873629360892
2010-07-02,77.58810424804688,78.51430370715838,77.14778475758288,78.27896003190374,233385200,-0.005464886728318138,0.2354783743297915
2010-07-06,78.09678649902344,79.23555559225579,77.3451947271931,78.68135208503456,256935300,0.006534790354324645,0.2064299119086402
2010-07-07,80.5565185546875,80.65520978168577,78.21065143101526,78.29416162004402,253769400,0.031010121899076135,0.23094399586984252
2010-07-08,81.35362243652344,81.44472020737346,80.4046487096626,81.23215101928878,210842100,0.00984632978385062,0.23051288385376037
2010-07-09,81.96100616455078,81.96859958022507,81.17905232039247,81.33088588140374,144999900,0.007438237880344217,0.23070010408679512
2010-07-12,82.0141372680664,82.17356422293747,81.3460615821193,81.68768994368898,131283600,0.0006480385290450492,0.2074992740474312
2010-07-13,83.25162506103516,83.57806667901498,82.6974214887647,82.86444190210867,213025900,0.0149760108104863,0.21352355764345102
2010-07-14,83.24400329589844,83.57045059478736,82.64425101226166,82.98587934715755,184426800,-9.155513832119064e-05,0.21343109039395672
2010-07-15,83.26677703857422,83.55526305687825,82.12041479518042,83.21363472488459,232337900,0.00027354076140948723,0.19760862345803296
2010-07-16,80.97406768798828,82.90997144614516,80.81463493644362,82.81886784413085,282693400,-0.02792068313309675,0.2188124083119634
2010-07-19,81.45233917236328,81.71045732685032,80.64001763901027,81.27013778142668,186709000,0.005889102343448849,0.2202207630355489
2010-07-20,82.35576629638672,82.4164962334546,80.33634674287312,80.37430802160873,258162400,0.011030422230132448,0.22455988423065937
2010-07-21,81.28533935546875,82.80369817842853,80.95129856095224,82.78092372281681,264527000,-0.013082803424529917,0.2281570787235005
2010-07-22,83.09976196289062,83.46417055996896,82.24189147537777,82.2494790977599,274781300,0.022076164829730172,0.2358998729564226
2010-07-23,83.82098388671875,83.94244955500342,82.69739604667602,82.93273976103119,222020800,0.008641543126729852,0.23748537217202845
2010-07-26,84.69402313232422,84.777533301216,83.72986817158798,83.96521185187727,184445700,0.010361653506206998,0.2311824731568858
2010-07-27,84.68644714355469,85.24823816338447,84.35240642210445,85.15713456878586,204855600,-8.94552809097871e-05,0.2311019036955198
2010-07-28,84.13983154296875,84.76995166470034,83.85893315576756,84.5118277266089,163056200,-0.006475502687147732,0.2322453063404422
2010-07-29,83.72990417480469,84.89144783347429,83.06182832848013,84.66369167636745,220149100,-0.004883884295416043,0.20115796890672888
2010-07-30,83.71468353271484,84.16260224957307,82.73534751207912,82.87958761405267,220070600,-0.00018179915326198154,0.19653774945754385
2010-08-02,85.6050796508789,85.74173218874547,84.67887976001438,85.02050820864092,188263200,0.022330230495237198,0.2051907705117362
2010-08-03,85.19510650634766,85.61265166832008,84.91420806525157,85.39249475663352,146657300,-0.004800626288632005,0.2048000100995595
2010-08-04,85.7645034790039,85.87078813874383,85.14956997735437,85.43046266720438,158171700,0.006661211711133605,0.2048166633121353
2010-08-05,85.67338562011719,85.71894031820526,85.08882008870735,85.21787918378661,140473800,-0.0010629840106560423,0.18120430959725686
2010-08-06,85.32417297363281,85.46082549839062,84.20817832012384,84.83070520133629,239728300,-0.004084422430760075,0.18093277611482766
2010-08-09,85.77967071533203,85.92391664122884,85.2710219552772,85.72652839401405,120800400,0.0053242382859118595,0.18031895743009924
2010-08-10,85.31656646728516,85.77207867463939,84.5497995552007,85.05085487438073,242916300,-0.005413390576011202,0.18217591641250705
2010-08-11,82.97830200195312,84.03356079350284,82.84164949265497,84.00319292565008,273406900,-0.02778949783712479,0.20253672585785693
2010-08-12,82.46965789794922,82.76573740690552,81.68770402598366,81.72566531362597,239542600,-0.00614870932008379,0.20359633347696404
2010-08-13,82.22672271728516,82.7201905082464,82.12803147592467,82.2115416771064,158698500,-0.0029500995218843524,0.2037591607253929
2010-08-16,82.18873596191406,82.45444750457979,81.36882109419366,81.6649004977465,147895300,-0.00046208253593873913,0.17793186893668203
2010-08-17,83.1984634399414,83.80580924592444,82.65944678836892,82.89479632902875,172270300,0.012210618807811165,0.1815612520877245
2010-08-18,83.35028839111328,83.79820135680058,82.68221275358587,83.16049358353503,182922100,0.0018231898054890284,0.17792361829140418
2010-08-19,81.9002685546875,83.12254780680183,81.55864015416715,82.9175719249054,265847600,-0.017549799282515294,0.18284779313585753
2010-08-20,81.63455200195312,81.94581830582575,81.04239305437737,81.65732645500164,209714200,-0.0032496661648908952,0.16513595253379496
2010-08-23,81.32328033447266,82.42408788938836,81.28531905654681,82.0217238285168,163490300,-0.003820277204097979,0.16172090499770944
2010-08-24,80.11621856689453,80.76911345615426,79.69107986396463,80.43507259409196,280677800,-0.014954013975014838,0.16221895635979264
2010-08-25,80.42744445800781,80.73111149738543,79.17479764830388,79.67585289693895,272234800,0.003877154353151329,0.16358285263505393
2010-08-26,79.88843536376953,80.913326197187,79.62271799148371,80.80704156510389,224439500,-0.006724363498738182,0.16366213102896288
2010-08-27,81.12592315673828,81.20943336646694,79.19001308332665,80.38951810299284,272649000,0.015371450975349326,0.17457375408892015
2010-08-30,79.94916534423828,81.16385678367723,79.94157772199837,80.9133262398871,167238600,-0.014611554891798452,0.18025995467253403
2010-08-31,79.94916534423828,80.45781984613652,79.32663858796094,79.6530858986965,273933100,0.0,0.15709347003204965
2010-09-01,82.34056854248047,82.45444657149916,80.97404957048765,81.02719187841943,256828100,0.029472921629461593,0.1934928100071645
2010-09-02,83.10734558105469,83.12252661610766,82.36334743775448,82.5379611972898,156112200,0.009269171298950529,0.19510386726834356
2010-09-03,84.18540954589844,84.26132633320285,83.47177900266195,83.91969789429324,212197300,0.012888530498092592,0.2013813163149067
2010-09-07,83.23641967773438,83.89690776728577,83.16809631954554,83.79062312649522,141973700,-0.011336634370409701,0.2044004535345515
2010-09-08,83.82098388671875,84.1550188185601,83.36547170243671,83.40343298181955,149924400,0.006998391958496594,0.2051525520998258
2010-09-09,84.20818328857422,84.78516129293665,83.98043292859293,84.76238683614648,147017900,0.004608724707958773,0.2054348771580577
2010-09-10,84.63330841064453,84.73199963157887,84.17020858796809,84.36000340735751,127819000,0.005035800337905524,0.18072403658414374
2010-09-13,85.57470703125,85.74931505812589,85.1267881517173,85.46842237347875,178503500,0.011061855314322093,0.1820467567634143
2010-09-14,85.52156066894531,86.00743502215012,85.08882864211981,85.40768260039562,209823600,-0.0006212451589781174,0.1814653798452046
2010-09-15,85.84798431396484,85.94667552365334,85.01288836222602,85.27100650698559,168608400,0.0038095921866862677,0.18137672827170626
2010-09-16,85.82522583007812,85.87836815165396,85.29379682224118,85.58228867543453,199962900,-0.000265137280312389,0.1777033961017971
2010-09-17,85.8572769165039,86.36102052268885,85.62067324740387,86.27706325499136,195836900,0.0003733762763865955,0.17773910394834894
2010-09-20,87.1700668334961,87.36087776846735,85.8801830497024,86.15495126190801,214555200,0.015174654823958524,0.16972211879387103
2010-09-21,86.99451446533203,87.65089865219386,86.63578901534989,87.23875220230691,268389100,-0.0020159371820453595,0.16920552620944812
2010-09-22,86.56708526611328,87.34559697702339,86.32284755394444,86.85712155268568,191322400,-0.0049253989820707495,0.16981133557059688
2010-09-23,85.86487579345703,86.75786910416869,85.6206381574568,85.85724172958949,202354300,-0.008144816660092494,0.16222114411612518
2010-09-24,87.6356201171875,87.69668099589872,86.74262660260801,86.8189497894541,209671800,0.020412688734276388,0.17273492031487878
2010-09-27,87.21585845947266,87.7653948767322,87.13190700641846,87.66617528814994,128761800,-0.004801360189009873,0.17134118315047245
2010-09-28,87.52117156982422,87.80357389285558,86.38393985485101,87.33036060582455,209207500,0.0034945474465688845,0.16643496415804063
2010-09-29,87.36848449707031,87.70431350092048,87.02502142774561,87.29978955397105,179665800,-0.001746096538595419,0.15420176050681556
2010-09-30,87.10902404785156,88.37601171456578,86.69687164385135,87.81121286008646,287106700,-0.002974144262352742,0.15556687622371215
2010-10-01,87.475341796875,87.86459762923094,86.9563359614291,87.76537224315011,174638700,0.004196461519689673,0.12528412720885604
2010-10-04,86.81900024414062,87.65856743353204,86.38395142089576,87.29221359453072,166153200,-0.00753145107872101,0.12797846026845577
2010-10-05,88.5667953491211,88.78050264305712,87.52114943454899,87.62037483751001,229634100,0.0199315225073514,0.13744803032253186
2010-10-06,88.55917358398438,88.78814904391592,88.20044808086597,88.5515395158299,148626600,-8.606039179160555e-05,0.1284982623693256
2010-10-07,88.45233917236328,88.94081482497724,87.91807074703212,88.91791843861863,164860000,-0.0012070901257165308,0.12838612789431836
2010-10-08,88.94843292236328,89.19267070481258,88.23861595726247,88.57444509178829,177760100,0.005592929921649093,0.12862896241201144
2010-10-11,89.0323715209961,89.27660925218785,88.72707290123469,89.08579834272282,103098300,0.0009432321099861823,0.1284367449253813
2010-10-12,89.30713653564453,89.56663656825086,88.26912475904601,88.74233207099556,182210000,0.003081372546633546,0.12458286753275424
2010-10-13,90.00171661376953,90.48256398324578,89.58956422125645,89.80327739829515,194347200,0.007747342532796829,0.12570423269146688
2010-10-14,89.6506118774414,90.07039827714236,89.08581312218833,89.917746030393,217764300,-0.0039087184262392724,0.12746909139742593
2010-10-15,89.83378601074219,90.32989560714378,89.11634085370788,90.27646877818285,243705000,0.002041115540406843,0.1271881946132834
2010-10-18,90.2764663696289,90.57413095491073,89.5361190287171,89.86431406160314,141204800,0.004915669646112832,0.12735127778161948
2010-10-19,89.09342193603516,89.94825098317197,88.55151389254301,89.44451326940722,280604700,-0.013191306522018558,0.12936437480090088
2010-10-20,89.96353149414062,90.39858014351766,89.20028784098182,89.25371466377945,200051800,0.009718878718665712,0.13222759499333936
2010-10-21,90.16197204589844,90.89468526549354,89.45978927167235,90.3680510963675,221585500,0.002203359636921481,0.13008482551988096
2010-10-22,90.32989501953125,90.46727912497818,90.06276087646434,90.29936457131109,108212400,0.0018607267442357941,0.12482481106388331
2010-10-25,90.59699249267578,91.40603448532424,90.52830337929863,90.93282146408025,151145700,0.0029525480800918153,0.10639624423399206
2010-10-26,90.6122817993164,90.7038673052239,89.96352589909647,90.13906866747688,158982900,0.00016874750739598302,0.10400490892699314
2010-10-27,90.35274505615234,90.45197041774503,89.49791623679742,89.97875744768456,190024000,-0.0028683655137038875,0.10504394178284573
2010-10-28,90.36804962158203,90.90995191609238,89.93300097257587,90.8717874042322,168576000,0.00016937248968560773,0.10450256652098397
2010-10-29,90.4367446899414,90.61229330369655,90.11618373239274,90.27646421116708,144305500,0.0007598810853046826,0.1032326830141999
2010-11-01,90.46724700927734,91.39840496862635,89.94824121995588,90.87939917930488,174074800,0.00033722107885505553,0.10296219739382637
2010-11-02,91.1847152709961,91.39842255069425,90.90231303820259,91.14655076115572,158345900,0.007899413621382348,0.09953463985118956
2010-11-03,91.55108642578125,91.60451325590778,90.40622078899489,91.34501317331832,226702800,0.00400985074940937,0.07674286556493871
2010-11-04,93.31417083740234,93.35996359328833,91.56634216968142,92.56618949377182,215039400,0.01907484289404656,0.09742485174265489
2010-11-05,93.66525268554688,93.81789907168692,93.2531004552651,93.37521639955986,180654100,0.0037553037026020674,0.09656454113576225
2010-11-08,93.48970794677734,93.64236016228371,93.06992745607968,93.3752202409192,156107100,-0.0018759298674913406,0.0972351435232988
2010-11-09,92.81807708740234,93.84082096342352,92.44408926350827,93.74160136776247,186621600,-0.007209937778064678,0.10269248814766829
2010-11-10,93.1920394897461,93.23783806401698,92.09297269971277,92.79515539227863,221387400,0.004020887821186382,0.10287053046630486
2010-11-11,92.84092712402344,92.97831116955928,92.10821415552732,92.39061631109684,158017600,-0.003774737230930584,0.10254121133167292
2010-11-12,91.74188995361328,92.61962136885698,91.32210941455745,92.21510314156669,239068800,-0.011908477460900959,0.11121503219305043
2010-11-15,91.61214447021484,92.39065633990792,91.57398577736328,92.03193085319519,163940800,-0.001415245707158526,0.11148990694153539
2010-11-16,90.18488311767578,91.19999286637639,89.74982859569144,91.04734644760434,299566200,-0.015702024351601264,0.12434649897112207
2010-11-17,90.23066711425781,90.60465488008387,89.95589892868725,90.22303304713445,172308900,0.000507539372365501,0.11479048032178159
2010-11-18,91.55868530273438,91.8868802253931,91.0931063235421,91.10074038865106,197723700,0.014610776655540426,0.12077941640264515
2010-11-19,91.81059265136719,91.84875134554038,91.01681844165891,91.51292805061256,156852900,0.0027475432080441573,0.1208716647581352
2010-11-22,91.7342529296875,91.77241161699293,90.65044255926976,91.35263111811291,181361000,-0.0008318373184490349,0.12095143608773586
2010-11-23,90.40623474121094,90.84128351740647,90.05514325718373,90.65047254849459,222309000,-0.014582608614241873,0.13167751026691646
2010-11-24,91.74188995361328,91.7647921558925,90.963383945651,90.97864625741654,140046100,0.014665856755500847,0.1412773053222097
2010-11-26,90.67335510253906,91.44422705723127,90.67335510253906,90.94812330406273,76007800,-0.011715545731300252,0.14720591001499214
2010-11-29,90.94811248779297,91.19235021309095,89.86430212263942,90.44436890387962,223642300,0.0030256070331347207,0.1475382226996914
2010-11-30,90.4367446899414,90.95575064062908,89.91773873925375,90.04749459424117,233930700,-0.005638498831928777,0.14894765142283212
2010-12-01,92.36009979248047,92.53564254078516,91.73424034031297,91.74186858287514,221037200,0.021044412337092533,0.16585181704376795
2010-12-02,93.54312896728516,93.61182391577597,92.45169044219573,92.50511725853914,191213600,0.012727537359975552,0.16919720398008248
2010-12-03,93.7950210571289,93.90187471296159,93.1996918823218,93.2225882624163,151288900,0.00268917187033646,0.16898414308348064
2010-12-06,93.6958236694336,93.90953103173506,93.49737862311555,93.59659823473012,103050500,-0.0010581572353135405,0.15597133309184974
2010-12-07,93.74922943115234,94.64985727198646,93.69580260258962,94.59643044342374,206581000,0.0005698284620525326,0.15544443688172735
2010-12-08,94.09265899658203,94.16898218297742,93.42864086954776,93.86368943739589,138019200,0.0036565853437652077,0.15576516632220316
2010-12-09,94.45905303955078,94.65749223224064,93.99347386200738,94.61933353661013,123705100,0.0038864086693803823,0.15374860043154032
2010-12-10,95.00856018066406,95.10014568038488,94.43612751506413,94.74905434425393,117571700,0.005800555277174353,0.15433580117355108
2010-12-13,95.06964874267578,95.55812432361645,95.03911829098095,95.44364240862119,133812700,0.0006427729350040034,0.15339872681972133
2010-12-14,95.15359497070312,95.58101542166935,94.86356444794083,95.21465586699652,147249600,0.0008826075282714897,0.1459173371757844
2010-12-15,94.718505859375,95.35199928616532,94.5582254423109,94.97801164634909,160823100,-0.004582978446707374,0.14718714440838823
2010-12-16,95.2680892944336,95.33678426329388,94.45141867497551,94.77961373642621,185035200,0.005785513105191647,0.1335753893085319
2010-12-17,95.37012481689453,95.49288299256304,95.00183858246682,95.20132720335313,141075300,0.0010704625269391647,0.1334778888894711
2010-12-20,95.60028076171875,95.83046034702087,95.12458487086904,95.6309717633397,119085500,0.0024103845363872985,0.12618036210791045
2010-12-21,96.2064437866211,96.26782580831066,95.8074723530625,95.89953953188507,94965500,0.006320581766188684,0.12703096415835052
2010-12-22,96.50566864013672,96.53635964933252,96.22178704907057,96.27549485173536,78878100,0.0031054103472163866,0.12656771848711623
